30457	S116	32.8	2024-02-03 14:00:00
30458	S104	32.3	2024-02-03 14:00:00
30459	S109	32.5	2024-02-03 15:00:00
30460	S117	31.1	2024-02-03 15:00:00
30461	S50	29.9	2024-02-03 15:00:00
30462	S107	31.4	2024-02-03 15:00:00
30463	S43	31.9	2024-02-03 15:00:00
30464	S44	33.1	2024-02-03 15:00:00
30465	S121	31.5	2024-02-03 15:00:00
30466	S111	32.3	2024-02-03 15:00:00
30467	S60	31.8	2024-02-03 15:00:00
30468	S115	30.6	2024-02-03 15:00:00
30469	S24	32.2	2024-02-03 15:00:00
30470	S116	28.5	2024-02-03 15:00:00
30471	S104	31.5	2024-02-03 15:00:00
30472	S109	31.9	2024-02-03 16:00:00
30473	S117	29.9	2024-02-03 16:00:00
30474	S50	28.3	2024-02-03 16:00:00
30475	S107	31.7	2024-02-03 16:00:00
30476	S43	31.3	2024-02-03 16:00:00
30477	S44	30.8	2024-02-03 16:00:00
30478	S121	30.0	2024-02-03 16:00:00
30479	S111	29.7	2024-02-03 16:00:00
30480	S60	30.2	2024-02-03 16:00:00
30481	S115	30.2	2024-02-03 16:00:00
30482	S24	31.8	2024-02-03 16:00:00
30483	S116	26.7	2024-02-03 16:00:00
30484	S104	31.2	2024-02-03 16:00:00
30485	S109	30.8	2024-02-03 17:00:00
30486	S117	29.7	2024-02-03 17:00:00
30487	S50	28.0	2024-02-03 17:00:00
30488	S107	30.5	2024-02-03 17:00:00
30489	S43	30.5	2024-02-03 17:00:00
30490	S44	30.3	2024-02-03 17:00:00
30491	S121	29.8	2024-02-03 17:00:00
30492	S111	27.8	2024-02-03 17:00:00
30493	S60	27.0	2024-02-03 17:00:00
30494	S115	26.7	2024-02-03 17:00:00
30495	S24	30.6	2024-02-03 17:00:00
30496	S116	28.9	2024-02-03 17:00:00
30497	S104	30.8	2024-02-03 17:00:00
30498	S109	29.6	2024-02-03 18:00:00
30499	S117	28.0	2024-02-03 18:00:00
30500	S50	24.3	2024-02-03 18:00:00
30501	S107	29.7	2024-02-03 18:00:00
30502	S43	30.0	2024-02-03 18:00:00
30503	S44	24.9	2024-02-03 18:00:00
30504	S121	25.1	2024-02-03 18:00:00
30505	S111	27.6	2024-02-03 18:00:00
30506	S60	25.7	2024-02-03 18:00:00
30507	S115	26.2	2024-02-03 18:00:00
30508	S24	29.5	2024-02-03 18:00:00
30509	S116	24.3	2024-02-03 18:00:00
30510	S104	27.0	2024-02-03 18:00:00
30511	S109	27.3	2024-02-03 19:00:00
30512	S117	25.1	2024-02-03 19:00:00
30513	S50	23.9	2024-02-03 19:00:00
30514	S107	29.1	2024-02-03 19:00:00
30515	S43	27.0	2024-02-03 19:00:00
30516	S44	24.7	2024-02-03 19:00:00
30517	S121	24.5	2024-02-03 19:00:00
30518	S111	24.5	2024-02-03 19:00:00
30519	S60	24.4	2024-02-03 19:00:00
30520	S115	25.5	2024-02-03 19:00:00
30521	S24	28.7	2024-02-03 19:00:00
30522	S116	23.8	2024-02-03 19:00:00
30523	S104	27.0	2024-02-03 19:00:00
30524	S109	28.3	2024-02-03 20:00:00
30525	S117	26.1	2024-02-03 20:00:00
30526	S50	24.3	2024-02-03 20:00:00
30527	S107	28.6	2024-02-03 20:00:00
30528	S43	28.4	2024-02-03 20:00:00
30529	S44	26.5	2024-02-03 20:00:00
30530	S121	24.7	2024-02-03 20:00:00
30531	S111	26.7	2024-02-03 20:00:00
30532	S60	25.1	2024-02-03 20:00:00
30533	S115	26.7	2024-02-03 20:00:00
30534	S24	27.9	2024-02-03 20:00:00
30535	S116	25.1	2024-02-03 20:00:00
30536	S104	28.2	2024-02-03 20:00:00
30537	S109	27.8	2024-02-03 21:00:00
30538	S117	26.2	2024-02-03 21:00:00
30539	S50	25.6	2024-02-03 21:00:00
30540	S107	28.0	2024-02-03 21:00:00
30541	S43	27.9	2024-02-03 21:00:00
30542	S44	26.7	2024-02-03 21:00:00
30543	S121	25.5	2024-02-03 21:00:00
30544	S111	27.0	2024-02-03 21:00:00
30545	S60	25.3	2024-02-03 21:00:00
30546	S115	26.7	2024-02-03 21:00:00
30547	S24	27.6	2024-02-03 21:00:00
30548	S116	26.5	2024-02-03 21:00:00
30549	S104	27.5	2024-02-03 21:00:00
30550	S109	27.4	2024-02-03 22:00:00
30551	S117	27.5	2024-02-03 22:00:00
30552	S50	26.1	2024-02-03 22:00:00
30553	S107	28.0	2024-02-03 22:00:00
30554	S43	27.7	2024-02-03 22:00:00
30555	S44	26.7	2024-02-03 22:00:00
30556	S121	25.9	2024-02-03 22:00:00
30557	S111	27.1	2024-02-03 22:00:00
30558	S60	26.0	2024-02-03 22:00:00
30559	S115	26.8	2024-02-03 22:00:00
30560	S24	27.4	2024-02-03 22:00:00
30561	S116	27.1	2024-02-03 22:00:00
30562	S104	27.1	2024-02-03 22:00:00
30563	S109	27.0	2024-02-03 23:00:00
30564	S117	27.2	2024-02-03 23:00:00
30565	S50	26.1	2024-02-03 23:00:00
30566	S107	27.6	2024-02-03 23:00:00
30567	S43	27.4	2024-02-03 23:00:00
30568	S44	26.6	2024-02-03 23:00:00
30569	S121	26.1	2024-02-03 23:00:00
30570	S111	26.7	2024-02-03 23:00:00
30571	S60	26.1	2024-02-03 23:00:00
30572	S115	26.8	2024-02-03 23:00:00
30573	S24	27.0	2024-02-03 23:00:00
30574	S116	26.7	2024-02-03 23:00:00
30575	S104	26.7	2024-02-03 23:00:00
30576	S109	26.8	2024-02-04 00:00:00
30577	S117	27.0	2024-02-04 00:00:00
30578	S50	26.0	2024-02-04 00:00:00
30579	S107	27.4	2024-02-04 00:00:00
30580	S43	27.6	2024-02-04 00:00:00
30581	S44	26.2	2024-02-04 00:00:00
30582	S121	25.9	2024-02-04 00:00:00
30583	S111	26.4	2024-02-04 00:00:00
30584	S60	26.3	2024-02-04 00:00:00
30585	S115	26.8	2024-02-04 00:00:00
30586	S24	26.7	2024-02-04 00:00:00
30587	S116	26.8	2024-02-04 00:00:00
30588	S104	26.6	2024-02-04 00:00:00
30589	S109	26.5	2024-02-04 01:00:00
30590	S117	27.0	2024-02-04 01:00:00
30591	S50	25.8	2024-02-04 01:00:00
30592	S107	27.3	2024-02-04 01:00:00
30593	S43	27.5	2024-02-04 01:00:00
30594	S44	26.2	2024-02-04 01:00:00
30595	S121	25.8	2024-02-04 01:00:00
30596	S111	26.3	2024-02-04 01:00:00
30597	S60	26.6	2024-02-04 01:00:00
30598	S115	26.9	2024-02-04 01:00:00
30599	S24	26.5	2024-02-04 01:00:00
30600	S116	26.7	2024-02-04 01:00:00
30601	S104	26.4	2024-02-04 01:00:00
30602	S109	26.5	2024-02-04 02:00:00
30603	S117	26.8	2024-02-04 02:00:00
30604	S50	25.8	2024-02-04 02:00:00
30605	S107	27.0	2024-02-04 02:00:00
30606	S43	27.1	2024-02-04 02:00:00
30607	S44	25.8	2024-02-04 02:00:00
30608	S121	25.7	2024-02-04 02:00:00
30609	S111	26.0	2024-02-04 02:00:00
30610	S60	26.4	2024-02-04 02:00:00
30611	S115	26.7	2024-02-04 02:00:00
30612	S24	26.3	2024-02-04 02:00:00
30613	S116	26.7	2024-02-04 02:00:00
30614	S104	26.2	2024-02-04 02:00:00
30615	S109	26.3	2024-02-04 03:00:00
30616	S117	26.7	2024-02-04 03:00:00
30617	S50	25.7	2024-02-04 03:00:00
30618	S107	27.1	2024-02-04 03:00:00
30619	S43	26.9	2024-02-04 03:00:00
30620	S44	25.7	2024-02-04 03:00:00
30621	S121	25.3	2024-02-04 03:00:00
30622	S111	25.5	2024-02-04 03:00:00
30623	S60	26.3	2024-02-04 03:00:00
30624	S115	26.6	2024-02-04 03:00:00
30625	S24	26.0	2024-02-04 03:00:00
30626	S116	26.4	2024-02-04 03:00:00
30627	S104	26.0	2024-02-04 03:00:00
30628	S109	26.3	2024-02-04 04:00:00
30629	S117	26.4	2024-02-04 04:00:00
30630	S50	25.7	2024-02-04 04:00:00
30631	S107	27.0	2024-02-04 04:00:00
30632	S43	26.7	2024-02-04 04:00:00
30633	S44	25.6	2024-02-04 04:00:00
30634	S121	25.3	2024-02-04 04:00:00
30635	S111	25.5	2024-02-04 04:00:00
30636	S60	26.2	2024-02-04 04:00:00
30637	S115	26.5	2024-02-04 04:00:00
30638	S24	26.0	2024-02-04 04:00:00
30639	S116	26.3	2024-02-04 04:00:00
30640	S104	25.7	2024-02-04 04:00:00
30641	S109	26.0	2024-02-04 05:00:00
30642	S117	26.2	2024-02-04 05:00:00
30643	S50	25.6	2024-02-04 05:00:00
30644	S107	26.9	2024-02-04 05:00:00
30645	S43	26.8	2024-02-04 05:00:00
30646	S44	25.9	2024-02-04 05:00:00
30647	S121	25.2	2024-02-04 05:00:00
30648	S111	25.2	2024-02-04 05:00:00
30649	S60	25.9	2024-02-04 05:00:00
30650	S115	26.3	2024-02-04 05:00:00
30651	S24	25.7	2024-02-04 05:00:00
30652	S116	26.1	2024-02-04 05:00:00
30653	S104	25.7	2024-02-04 05:00:00
30654	S109	26.0	2024-02-04 06:00:00
30655	S117	25.9	2024-02-04 06:00:00
30656	S50	25.4	2024-02-04 06:00:00
30657	S107	26.4	2024-02-04 06:00:00
30658	S43	26.4	2024-02-04 06:00:00
30659	S44	25.6	2024-02-04 06:00:00
30660	S121	25.0	2024-02-04 06:00:00
30661	S111	25.5	2024-02-04 06:00:00
30662	S60	25.7	2024-02-04 06:00:00
30663	S115	26.1	2024-02-04 06:00:00
30664	S24	25.3	2024-02-04 06:00:00
30665	S116	26.1	2024-02-04 06:00:00
30666	S104	25.6	2024-02-04 06:00:00
30667	S109	25.8	2024-02-04 07:00:00
30668	S117	25.9	2024-02-04 07:00:00
30669	S50	25.1	2024-02-04 07:00:00
30670	S107	26.5	2024-02-04 07:00:00
30671	S43	26.3	2024-02-04 07:00:00
30672	S44	25.3	2024-02-04 07:00:00
30673	S121	25.0	2024-02-04 07:00:00
30674	S111	25.3	2024-02-04 07:00:00
30675	S60	25.2	2024-02-04 07:00:00
30676	S115	26.0	2024-02-04 07:00:00
30677	S24	25.5	2024-02-04 07:00:00
30678	S116	25.9	2024-02-04 07:00:00
30679	S104	25.6	2024-02-04 07:00:00
30680	S117	25.9	2024-02-04 08:00:00
30681	S50	25.4	2024-02-04 08:00:00
30682	S111	25.6	2024-02-04 08:00:00
30683	S104	25.5	2024-02-04 08:00:00
30684	S109	27.2	2024-02-04 09:00:00
30685	S117	27.4	2024-02-04 09:00:00
30686	S50	26.9	2024-02-04 09:00:00
30687	S107	27.3	2024-02-04 09:00:00
30688	S43	27.3	2024-02-04 09:00:00
30689	S44	26.9	2024-02-04 09:00:00
30690	S121	26.1	2024-02-04 09:00:00
30691	S111	27.2	2024-02-04 09:00:00
30692	S60	28.4	2024-02-04 09:00:00
30693	S115	26.9	2024-02-04 09:00:00
30694	S24	27.0	2024-02-04 09:00:00
30695	S116	26.9	2024-02-04 09:00:00
30696	S104	26.1	2024-02-04 09:00:00
30697	S109	28.4	2024-02-04 10:00:00
30698	S117	28.4	2024-02-04 10:00:00
30699	S50	28.0	2024-02-04 10:00:00
30700	S107	28.3	2024-02-04 10:00:00
30701	S43	28.3	2024-02-04 10:00:00
30702	S44	28.2	2024-02-04 10:00:00
30703	S121	28.0	2024-02-04 10:00:00
30704	S111	28.0	2024-02-04 10:00:00
30705	S60	30.1	2024-02-04 10:00:00
30706	S115	27.7	2024-02-04 10:00:00
30707	S24	28.5	2024-02-04 10:00:00
30708	S116	28.2	2024-02-04 10:00:00
30709	S104	27.8	2024-02-04 10:00:00
30710	S109	29.1	2024-02-04 11:00:00
30711	S117	30.1	2024-02-04 11:00:00
30712	S50	28.9	2024-02-04 11:00:00
30713	S107	29.0	2024-02-04 11:00:00
30714	S43	29.7	2024-02-04 11:00:00
30715	S44	30.1	2024-02-04 11:00:00
30716	S121	29.0	2024-02-04 11:00:00
30717	S111	29.6	2024-02-04 11:00:00
30718	S60	30.9	2024-02-04 11:00:00
30719	S115	28.8	2024-02-04 11:00:00
30720	S24	29.6	2024-02-04 11:00:00
30721	S116	29.3	2024-02-04 11:00:00
30722	S104	29.2	2024-02-04 11:00:00
30723	S109	30.9	2024-02-04 12:00:00
30724	S117	30.8	2024-02-04 12:00:00
30725	S50	30.4	2024-02-04 12:00:00
30726	S107	30.0	2024-02-04 12:00:00
30727	S43	30.6	2024-02-04 12:00:00
30728	S44	30.7	2024-02-04 12:00:00
30729	S121	30.3	2024-02-04 12:00:00
30730	S111	29.9	2024-02-04 12:00:00
30731	S60	32.1	2024-02-04 12:00:00
30732	S115	30.4	2024-02-04 12:00:00
30733	S24	30.6	2024-02-04 12:00:00
30734	S116	30.6	2024-02-04 12:00:00
30735	S104	30.5	2024-02-04 12:00:00
30736	S109	31.2	2024-02-04 13:00:00
30737	S117	31.8	2024-02-04 13:00:00
30738	S50	31.4	2024-02-04 13:00:00
30739	S107	31.0	2024-02-04 13:00:00
30740	S43	31.7	2024-02-04 13:00:00
30741	S44	31.6	2024-02-04 13:00:00
30742	S121	31.7	2024-02-04 13:00:00
30743	S111	31.4	2024-02-04 13:00:00
30744	S60	33.0	2024-02-04 13:00:00
30745	S115	31.4	2024-02-04 13:00:00
30746	S24	31.3	2024-02-04 13:00:00
30747	S116	31.6	2024-02-04 13:00:00
30748	S104	31.0	2024-02-04 13:00:00
30749	S109	32.4	2024-02-04 14:00:00
30750	S117	32.9	2024-02-04 14:00:00
30751	S50	32.3	2024-02-04 14:00:00
30752	S107	31.2	2024-02-04 14:00:00
30753	S43	32.5	2024-02-04 14:00:00
30754	S44	32.3	2024-02-04 14:00:00
30755	S121	31.9	2024-02-04 14:00:00
30756	S111	32.4	2024-02-04 14:00:00
30757	S60	33.6	2024-02-04 14:00:00
30758	S115	29.8	2024-02-04 14:00:00
30759	S24	32.1	2024-02-04 14:00:00
30760	S116	31.8	2024-02-04 14:00:00
30761	S104	32.7	2024-02-04 14:00:00
30762	S109	31.9	2024-02-04 15:00:00
30763	S117	30.2	2024-02-04 15:00:00
30764	S50	33.0	2024-02-04 15:00:00
30765	S107	31.5	2024-02-04 15:00:00
30766	S43	32.3	2024-02-04 15:00:00
30767	S44	32.9	2024-02-04 15:00:00
30768	S121	32.7	2024-02-04 15:00:00
30769	S111	32.8	2024-02-04 15:00:00
30770	S60	32.8	2024-02-04 15:00:00
30771	S115	30.5	2024-02-04 15:00:00
30772	S24	32.6	2024-02-04 15:00:00
30773	S116	30.1	2024-02-04 15:00:00
30774	S104	32.1	2024-02-04 15:00:00
30775	S109	32.1	2024-02-04 16:00:00
30776	S117	30.4	2024-02-04 16:00:00
30777	S50	30.7	2024-02-04 16:00:00
30778	S107	31.2	2024-02-04 16:00:00
30779	S43	32.0	2024-02-04 16:00:00
30780	S44	32.1	2024-02-04 16:00:00
30781	S121	32.5	2024-02-04 16:00:00
30782	S111	30.9	2024-02-04 16:00:00
30783	S60	32.4	2024-02-04 16:00:00
30784	S115	31.4	2024-02-04 16:00:00
30785	S24	31.6	2024-02-04 16:00:00
30786	S116	29.9	2024-02-04 16:00:00
30787	S104	32.4	2024-02-04 16:00:00
30788	S109	32.0	2024-02-04 17:00:00
30789	S117	30.4	2024-02-04 17:00:00
30790	S50	30.4	2024-02-04 17:00:00
30791	S107	30.8	2024-02-04 17:00:00
30792	S43	31.1	2024-02-04 17:00:00
30793	S44	30.3	2024-02-04 17:00:00
30794	S121	30.5	2024-02-04 17:00:00
30795	S111	30.8	2024-02-04 17:00:00
30796	S60	30.4	2024-02-04 17:00:00
30797	S115	30.5	2024-02-04 17:00:00
30798	S24	31.6	2024-02-04 17:00:00
30799	S116	29.1	2024-02-04 17:00:00
30800	S104	31.9	2024-02-04 17:00:00
30801	S109	30.6	2024-02-04 18:00:00
30802	S117	29.6	2024-02-04 18:00:00
30803	S50	30.2	2024-02-04 18:00:00
30804	S107	30.5	2024-02-04 18:00:00
30805	S43	30.6	2024-02-04 18:00:00
30806	S44	29.8	2024-02-04 18:00:00
30807	S121	30.5	2024-02-04 18:00:00
30808	S111	30.7	2024-02-04 18:00:00
30809	S60	30.3	2024-02-04 18:00:00
30810	S115	29.9	2024-02-04 18:00:00
30811	S24	30.9	2024-02-04 18:00:00
30812	S116	29.8	2024-02-04 18:00:00
30813	S104	30.8	2024-02-04 18:00:00
30814	S109	30.0	2024-02-04 19:00:00
30815	S117	30.0	2024-02-04 19:00:00
30816	S50	29.9	2024-02-04 19:00:00
30817	S107	29.4	2024-02-04 19:00:00
30818	S43	30.0	2024-02-04 19:00:00
30819	S44	29.3	2024-02-04 19:00:00
30820	S121	29.6	2024-02-04 19:00:00
30821	S111	29.6	2024-02-04 19:00:00
30822	S60	30.0	2024-02-04 19:00:00
30823	S115	29.8	2024-02-04 19:00:00
30824	S24	29.0	2024-02-04 19:00:00
30825	S116	29.5	2024-02-04 19:00:00
30826	S104	29.7	2024-02-04 19:00:00
30827	S109	28.8	2024-02-04 20:00:00
30828	S117	29.6	2024-02-04 20:00:00
30829	S50	29.3	2024-02-04 20:00:00
30830	S107	28.5	2024-02-04 20:00:00
30831	S43	28.6	2024-02-04 20:00:00
30832	S44	28.7	2024-02-04 20:00:00
30833	S121	29.1	2024-02-04 20:00:00
30834	S111	29.1	2024-02-04 20:00:00
30835	S60	30.0	2024-02-04 20:00:00
30836	S115	29.6	2024-02-04 20:00:00
30837	S24	28.2	2024-02-04 20:00:00
30838	S116	30.1	2024-02-04 20:00:00
30839	S104	28.9	2024-02-04 20:00:00
30840	S109	28.0	2024-02-04 21:00:00
30841	S117	29.7	2024-02-04 21:00:00
30842	S50	28.1	2024-02-04 21:00:00
30843	S107	28.0	2024-02-04 21:00:00
30844	S43	27.8	2024-02-04 21:00:00
30845	S44	28.7	2024-02-04 21:00:00
30846	S121	28.5	2024-02-04 21:00:00
30847	S111	27.9	2024-02-04 21:00:00
30848	S60	28.8	2024-02-04 21:00:00
30849	S115	29.3	2024-02-04 21:00:00
30850	S24	27.6	2024-02-04 21:00:00
30851	S116	28.8	2024-02-04 21:00:00
30852	S104	27.7	2024-02-04 21:00:00
30853	S109	27.4	2024-02-04 22:00:00
30854	S117	29.0	2024-02-04 22:00:00
30855	S50	27.6	2024-02-04 22:00:00
30856	S107	27.7	2024-02-04 22:00:00
30857	S43	27.5	2024-02-04 22:00:00
30858	S44	28.0	2024-02-04 22:00:00
30859	S121	27.8	2024-02-04 22:00:00
30860	S111	27.6	2024-02-04 22:00:00
30861	S60	28.5	2024-02-04 22:00:00
30862	S115	28.9	2024-02-04 22:00:00
30863	S24	27.4	2024-02-04 22:00:00
30864	S116	28.3	2024-02-04 22:00:00
30865	S104	27.0	2024-02-04 22:00:00
30866	S109	27.1	2024-02-04 23:00:00
30867	S117	28.3	2024-02-04 23:00:00
30868	S50	27.2	2024-02-04 23:00:00
30869	S107	27.7	2024-02-04 23:00:00
30870	S43	27.3	2024-02-04 23:00:00
30871	S44	27.5	2024-02-04 23:00:00
30872	S121	27.3	2024-02-04 23:00:00
30873	S111	27.2	2024-02-04 23:00:00
30874	S60	27.9	2024-02-04 23:00:00
30875	S115	28.1	2024-02-04 23:00:00
30876	S24	27.2	2024-02-04 23:00:00
30877	S116	27.7	2024-02-04 23:00:00
30878	S104	26.9	2024-02-04 23:00:00
30879	S109	26.8	2024-02-05 00:00:00
30880	S117	27.7	2024-02-05 00:00:00
30881	S50	26.8	2024-02-05 00:00:00
30882	S107	27.4	2024-02-05 00:00:00
30883	S43	27.2	2024-02-05 00:00:00
30884	S44	27.1	2024-02-05 00:00:00
30885	S121	27.0	2024-02-05 00:00:00
30886	S111	26.8	2024-02-05 00:00:00
30887	S60	27.3	2024-02-05 00:00:00
30888	S115	27.6	2024-02-05 00:00:00
30889	S24	27.0	2024-02-05 00:00:00
30890	S116	27.4	2024-02-05 00:00:00
30891	S104	26.6	2024-02-05 00:00:00
30892	S109	26.6	2024-02-05 01:00:00
30893	S117	27.4	2024-02-05 01:00:00
30894	S50	26.5	2024-02-05 01:00:00
30895	S107	27.3	2024-02-05 01:00:00
30896	S43	27.1	2024-02-05 01:00:00
30897	S44	26.9	2024-02-05 01:00:00
30898	S121	26.7	2024-02-05 01:00:00
30899	S111	26.6	2024-02-05 01:00:00
30900	S60	27.2	2024-02-05 01:00:00
30901	S115	27.5	2024-02-05 01:00:00
30902	S24	26.6	2024-02-05 01:00:00
30903	S116	27.2	2024-02-05 01:00:00
30904	S104	26.5	2024-02-05 01:00:00
30905	S109	26.2	2024-02-05 02:00:00
30906	S117	27.1	2024-02-05 02:00:00
30907	S50	26.2	2024-02-05 02:00:00
30908	S107	27.1	2024-02-05 02:00:00
30909	S43	26.9	2024-02-05 02:00:00
30910	S44	26.4	2024-02-05 02:00:00
30911	S121	26.2	2024-02-05 02:00:00
30912	S111	26.4	2024-02-05 02:00:00
30913	S60	27.2	2024-02-05 02:00:00
30914	S115	26.9	2024-02-05 02:00:00
30915	S24	26.3	2024-02-05 02:00:00
30916	S116	26.9	2024-02-05 02:00:00
30917	S104	25.8	2024-02-05 02:00:00
30918	S109	26.0	2024-02-05 03:00:00
30919	S117	26.8	2024-02-05 03:00:00
30920	S50	25.7	2024-02-05 03:00:00
30921	S107	26.7	2024-02-05 03:00:00
30922	S43	26.8	2024-02-05 03:00:00
30923	S44	25.8	2024-02-05 03:00:00
30924	S121	25.7	2024-02-05 03:00:00
30925	S111	26.0	2024-02-05 03:00:00
30926	S60	26.8	2024-02-05 03:00:00
30927	S115	26.6	2024-02-05 03:00:00
30928	S24	25.9	2024-02-05 03:00:00
30929	S116	26.7	2024-02-05 03:00:00
30930	S104	26.0	2024-02-05 03:00:00
30931	S109	25.6	2024-02-05 04:00:00
30932	S117	26.4	2024-02-05 04:00:00
30933	S50	25.9	2024-02-05 04:00:00
30934	S107	26.6	2024-02-05 04:00:00
30935	S43	26.7	2024-02-05 04:00:00
30936	S44	25.8	2024-02-05 04:00:00
30937	S121	25.6	2024-02-05 04:00:00
30938	S111	25.7	2024-02-05 04:00:00
30939	S60	26.5	2024-02-05 04:00:00
30940	S115	26.5	2024-02-05 04:00:00
30941	S24	25.7	2024-02-05 04:00:00
30942	S116	26.6	2024-02-05 04:00:00
30943	S104	25.7	2024-02-05 04:00:00
30944	S109	25.4	2024-02-05 05:00:00
30945	S117	26.2	2024-02-05 05:00:00
30946	S50	25.5	2024-02-05 05:00:00
30947	S107	26.3	2024-02-05 05:00:00
30948	S43	26.0	2024-02-05 05:00:00
30949	S44	25.7	2024-02-05 05:00:00
30950	S121	25.4	2024-02-05 05:00:00
30951	S111	25.7	2024-02-05 05:00:00
30952	S60	26.2	2024-02-05 05:00:00
30953	S115	26.3	2024-02-05 05:00:00
30954	S24	25.6	2024-02-05 05:00:00
30955	S116	26.2	2024-02-05 05:00:00
30956	S104	25.4	2024-02-05 05:00:00
30957	S109	25.2	2024-02-05 06:00:00
30958	S117	26.2	2024-02-05 06:00:00
30959	S50	25.3	2024-02-05 06:00:00
30960	S107	26.3	2024-02-05 06:00:00
30961	S43	26.3	2024-02-05 06:00:00
30962	S44	25.3	2024-02-05 06:00:00
30963	S121	25.2	2024-02-05 06:00:00
30964	S111	25.4	2024-02-05 06:00:00
30965	S60	26.0	2024-02-05 06:00:00
30966	S115	25.9	2024-02-05 06:00:00
30967	S24	25.4	2024-02-05 06:00:00
30968	S116	26.2	2024-02-05 06:00:00
30969	S104	25.5	2024-02-05 06:00:00
30970	S109	25.3	2024-02-05 07:00:00
30971	S117	26.1	2024-02-05 07:00:00
30972	S50	25.2	2024-02-05 07:00:00
30973	S107	26.2	2024-02-05 07:00:00
30974	S43	26.5	2024-02-05 07:00:00
30975	S44	25.4	2024-02-05 07:00:00
30976	S121	25.0	2024-02-05 07:00:00
30977	S111	25.5	2024-02-05 07:00:00
30978	S60	26.4	2024-02-05 07:00:00
30979	S115	26.1	2024-02-05 07:00:00
30980	S24	25.3	2024-02-05 07:00:00
30981	S116	26.1	2024-02-05 07:00:00
30982	S104	25.4	2024-02-05 07:00:00
30983	S109	25.7	2024-02-05 08:00:00
30984	S117	26.2	2024-02-05 08:00:00
30985	S50	25.6	2024-02-05 08:00:00
30986	S107	26.6	2024-02-05 08:00:00
30987	S43	26.8	2024-02-05 08:00:00
30988	S44	25.3	2024-02-05 08:00:00
30989	S121	25.2	2024-02-05 08:00:00
30990	S111	25.9	2024-02-05 08:00:00
30991	S60	26.9	2024-02-05 08:00:00
30992	S115	26.1	2024-02-05 08:00:00
30993	S24	25.9	2024-02-05 08:00:00
30994	S116	26.3	2024-02-05 08:00:00
30995	S104	25.6	2024-02-05 08:00:00
30996	S109	27.1	2024-02-05 09:00:00
30997	S117	27.1	2024-02-05 09:00:00
30998	S50	27.3	2024-02-05 09:00:00
30999	S107	27.5	2024-02-05 09:00:00
31000	S43	27.6	2024-02-05 09:00:00
31001	S44	27.0	2024-02-05 09:00:00
31002	S121	27.2	2024-02-05 09:00:00
31003	S111	27.4	2024-02-05 09:00:00
31004	S60	28.3	2024-02-05 09:00:00
31005	S115	26.9	2024-02-05 09:00:00
31006	S24	27.4	2024-02-05 09:00:00
31007	S116	26.8	2024-02-05 09:00:00
31008	S104	26.8	2024-02-05 09:00:00
31009	S109	28.9	2024-02-05 10:00:00
31010	S117	29.2	2024-02-05 10:00:00
31011	S50	28.7	2024-02-05 10:00:00
31012	S107	28.4	2024-02-05 10:00:00
31013	S43	28.5	2024-02-05 10:00:00
31014	S44	29.0	2024-02-05 10:00:00
31015	S121	28.7	2024-02-05 10:00:00
31016	S111	28.4	2024-02-05 10:00:00
31017	S60	29.4	2024-02-05 10:00:00
31018	S115	28.1	2024-02-05 10:00:00
31019	S24	28.6	2024-02-05 10:00:00
31020	S116	28.6	2024-02-05 10:00:00
31021	S104	28.3	2024-02-05 10:00:00
31022	S109	29.3	2024-02-05 11:00:00
31023	S117	30.8	2024-02-05 11:00:00
31024	S50	29.7	2024-02-05 11:00:00
31025	S107	28.8	2024-02-05 11:00:00
31026	S43	29.8	2024-02-05 11:00:00
31027	S44	29.6	2024-02-05 11:00:00
31028	S121	29.4	2024-02-05 11:00:00
31029	S111	29.5	2024-02-05 11:00:00
31030	S60	31.3	2024-02-05 11:00:00
31031	S115	29.1	2024-02-05 11:00:00
31032	S24	29.9	2024-02-05 11:00:00
31033	S116	29.5	2024-02-05 11:00:00
31034	S104	29.2	2024-02-05 11:00:00
31035	S109	30.4	2024-02-05 12:00:00
31036	S117	31.7	2024-02-05 12:00:00
31037	S50	30.9	2024-02-05 12:00:00
31038	S107	30.0	2024-02-05 12:00:00
31039	S43	30.5	2024-02-05 12:00:00
31040	S44	30.3	2024-02-05 12:00:00
31041	S121	30.7	2024-02-05 12:00:00
31042	S111	30.2	2024-02-05 12:00:00
31043	S60	31.9	2024-02-05 12:00:00
31044	S115	30.7	2024-02-05 12:00:00
31045	S24	30.8	2024-02-05 12:00:00
31046	S116	30.5	2024-02-05 12:00:00
31047	S104	30.1	2024-02-05 12:00:00
31048	S109	31.3	2024-02-05 13:00:00
31049	S117	32.4	2024-02-05 13:00:00
31050	S50	31.3	2024-02-05 13:00:00
31051	S107	30.4	2024-02-05 13:00:00
31052	S43	31.4	2024-02-05 13:00:00
31053	S44	31.6	2024-02-05 13:00:00
31054	S121	32.2	2024-02-05 13:00:00
31055	S111	31.7	2024-02-05 13:00:00
31056	S60	33.0	2024-02-05 13:00:00
31057	S115	31.7	2024-02-05 13:00:00
31058	S24	31.5	2024-02-05 13:00:00
31059	S116	31.1	2024-02-05 13:00:00
31060	S104	31.3	2024-02-05 13:00:00
31061	S109	33.0	2024-02-05 14:00:00
31062	S117	33.7	2024-02-05 14:00:00
31063	S50	32.8	2024-02-05 14:00:00
31064	S107	30.8	2024-02-05 14:00:00
