date,temperature,station_id,station_name,latitude,longitude
2024-07-04,29.6,S116,West Coast Highway,1.281,103.754
2024-07-04,31.9,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-05,26.6,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-05,26.3,S117,Banyan Road,1.256,103.679
2024-07-05,27.2,S50,Clementi Road,1.3337,103.7768
2024-07-05,29.2,S107,East Coast Parkway,1.3135,103.9625
2024-07-05,30.3,S43,Kim Chuan Road,1.3399,103.8878
2024-07-05,32.9,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-05,26.4,S44,Nanyang Avenue,1.34583,103.68166
2024-07-05,25.3,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-05,29.1,S111,Scotts Road,1.31055,103.8365
2024-07-05,28.9,S102,Semakau Landfill,1.189,103.768
2024-07-05,29.2,S60,Sentosa,1.25,103.8279
2024-07-05,26.8,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-05,29.7,S24,Upper Changi Road North,1.3678,103.9826
2024-07-05,27.8,S116,West Coast Highway,1.281,103.754
2024-07-05,26.9,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-06,29.7,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-06,29.8,S117,Banyan Road,1.256,103.679
2024-07-06,30.5,S50,Clementi Road,1.3337,103.7768
2024-07-06,28.8,S107,East Coast Parkway,1.3135,103.9625
2024-07-06,31.0,S43,Kim Chuan Road,1.3399,103.8878
2024-07-06,30.2,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-06,29.4,S44,Nanyang Avenue,1.34583,103.68166
2024-07-06,30.2,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-06,29.7,S111,Scotts Road,1.31055,103.8365
2024-07-06,28.8,S102,Semakau Landfill,1.189,103.768
2024-07-06,29.0,S60,Sentosa,1.25,103.8279
2024-07-06,29.0,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-06,29.6,S24,Upper Changi Road North,1.3678,103.9826
2024-07-06,29.3,S116,West Coast Highway,1.281,103.754
2024-07-07,29.6,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-07,26.7,S117,Banyan Road,1.256,103.679
2024-07-07,27.4,S50,Clementi Road,1.3337,103.7768
2024-07-07,28.9,S107,East Coast Parkway,1.3135,103.9625
2024-07-07,29.7,S43,Kim Chuan Road,1.3399,103.8878
2024-07-07,29.4,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-07,26.6,S44,Nanyang Avenue,1.34583,103.68166
2024-07-07,27.5,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-07,28.4,S111,Scotts Road,1.31055,103.8365
2024-07-07,28.3,S102,Semakau Landfill,1.189,103.768
2024-07-07,28.3,S60,Sentosa,1.25,103.8279
2024-07-07,26.7,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-07,29.7,S24,Upper Changi Road North,1.3678,103.9826
2024-07-07,26.5,S116,West Coast Highway,1.281,103.754
2024-07-07,27.2,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-08,29.0,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-08,26.1,S117,Banyan Road,1.256,103.679
2024-07-08,30.1,S50,Clementi Road,1.3337,103.7768
2024-07-08,28.7,S107,East Coast Parkway,1.3135,103.9625
2024-07-08,29.5,S43,Kim Chuan Road,1.3399,103.8878
2024-07-08,29.0,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-08,28.0,S44,Nanyang Avenue,1.34583,103.68166
2024-07-08,28.9,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-08,28.6,S111,Scotts Road,1.31055,103.8365
2024-07-08,26.6,S102,Semakau Landfill,1.189,103.768
2024-07-08,28.1,S60,Sentosa,1.25,103.8279
2024-07-08,26.4,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-08,30.4,S24,Upper Changi Road North,1.3678,103.9826
2024-07-08,26.5,S116,West Coast Highway,1.281,103.754
2024-07-08,28.4,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-09,30.0,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-09,27.6,S117,Banyan Road,1.256,103.679
2024-07-09,30.1,S50,Clementi Road,1.3337,103.7768
2024-07-09,29.3,S107,East Coast Parkway,1.3135,103.9625
2024-07-09,30.7,S43,Kim Chuan Road,1.3399,103.8878
2024-07-09,30.9,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-09,29.8,S44,Nanyang Avenue,1.34583,103.68166
2024-07-09,30.4,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-09,29.1,S111,Scotts Road,1.31055,103.8365
2024-07-09,27.9,S102,Semakau Landfill,1.189,103.768
2024-07-09,28.5,S60,Sentosa,1.25,103.8279
2024-07-09,28.8,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-09,29.6,S24,Upper Changi Road North,1.3678,103.9826
2024-07-09,28.1,S116,West Coast Highway,1.281,103.754
2024-07-09,30.1,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-10,29.9,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-10,28.1,S117,Banyan Road,1.256,103.679
2024-07-10,29.1,S50,Clementi Road,1.3337,103.7768
2024-07-10,27.8,S107,East Coast Parkway,1.3135,103.9625
2024-07-10,29.4,S43,Kim Chuan Road,1.3399,103.8878
2024-07-10,30.1,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-10,28.1,S44,Nanyang Avenue,1.34583,103.68166
2024-07-10,30.2,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-10,28.5,S111,Scotts Road,1.31055,103.8365
2024-07-10,28.6,S102,Semakau Landfill,1.189,103.768
2024-07-10,28.9,S60,Sentosa,1.25,103.8279
2024-07-10,29.6,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-10,29.8,S24,Upper Changi Road North,1.3678,103.9826
2024-07-10,28.2,S116,West Coast Highway,1.281,103.754
2024-07-10,29.6,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-11,30.1,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-11,29.9,S117,Banyan Road,1.256,103.679
2024-07-11,29.3,S50,Clementi Road,1.3337,103.7768
2024-07-11,29.1,S107,East Coast Parkway,1.3135,103.9625
2024-07-11,30.7,S43,Kim Chuan Road,1.3399,103.8878
2024-07-11,31.1,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-11,30.2,S44,Nanyang Avenue,1.34583,103.68166
2024-07-11,30.2,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-11,29.4,S111,Scotts Road,1.31055,103.8365
2024-07-11,28.5,S102,Semakau Landfill,1.189,103.768
2024-07-11,29.4,S60,Sentosa,1.25,103.8279
2024-07-11,30.1,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-11,30.7,S24,Upper Changi Road North,1.3678,103.9826
2024-07-11,29.0,S116,West Coast Highway,1.281,103.754
2024-07-11,30.4,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-12,31.0,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-12,30.5,S117,Banyan Road,1.256,103.679
2024-07-12,30.3,S50,Clementi Road,1.3337,103.7768
2024-07-12,29.4,S107,East Coast Parkway,1.3135,103.9625
2024-07-12,31.2,S43,Kim Chuan Road,1.3399,103.8878
2024-07-12,32.6,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-12,30.9,S44,Nanyang Avenue,1.34583,103.68166
2024-07-12,31.3,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-12,29.9,S111,Scotts Road,1.31055,103.8365
2024-07-12,30.4,S102,Semakau Landfill,1.189,103.768
2024-07-12,30.4,S60,Sentosa,1.25,103.8279
2024-07-12,31.1,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-12,30.3,S24,Upper Changi Road North,1.3678,103.9826
2024-07-12,30.0,S116,West Coast Highway,1.281,103.754
2024-07-12,30.9,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-13,30.8,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-13,30.7,S117,Banyan Road,1.256,103.679
2024-07-13,30.7,S50,Clementi Road,1.3337,103.7768
2024-07-13,30.1,S107,East Coast Parkway,1.3135,103.9625
2024-07-13,30.8,S43,Kim Chuan Road,1.3399,103.8878
2024-07-13,32.1,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-13,31.0,S44,Nanyang Avenue,1.34583,103.68166
2024-07-13,31.9,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-13,29.8,S111,Scotts Road,1.31055,103.8365
2024-07-13,30.4,S102,Semakau Landfill,1.189,103.768
2024-07-13,31.5,S60,Sentosa,1.25,103.8279
2024-07-13,30.5,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-13,31.0,S24,Upper Changi Road North,1.3678,103.9826
2024-07-13,30.7,S116,West Coast Highway,1.281,103.754
2024-07-13,30.6,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-14,29.8,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-14,30.8,S117,Banyan Road,1.256,103.679
2024-07-14,29.9,S50,Clementi Road,1.3337,103.7768
2024-07-14,29.8,S107,East Coast Parkway,1.3135,103.9625
2024-07-14,30.6,S43,Kim Chuan Road,1.3399,103.8878
2024-07-14,32.0,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-14,30.5,S44,Nanyang Avenue,1.34583,103.68166
2024-07-14,31.2,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-14,30.0,S111,Scotts Road,1.31055,103.8365
2024-07-14,30.4,S102,Semakau Landfill,1.189,103.768
2024-07-14,30.9,S60,Sentosa,1.25,103.8279
2024-07-14,31.0,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-14,31.3,S24,Upper Changi Road North,1.3678,103.9826
2024-07-14,31.1,S116,West Coast Highway,1.281,103.754
2024-07-14,29.9,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-15,31.1,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-15,31.0,S117,Banyan Road,1.256,103.679
2024-07-15,29.8,S50,Clementi Road,1.3337,103.7768
2024-07-15,30.1,S107,East Coast Parkway,1.3135,103.9625
2024-07-15,31.4,S43,Kim Chuan Road,1.3399,103.8878
2024-07-15,32.0,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-15,31.1,S44,Nanyang Avenue,1.34583,103.68166
2024-07-15,31.4,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-15,30.4,S111,Scotts Road,1.31055,103.8365
2024-07-15,30.5,S102,Semakau Landfill,1.189,103.768
2024-07-15,31.1,S60,Sentosa,1.25,103.8279
2024-07-15,30.5,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-15,30.4,S24,Upper Changi Road North,1.3678,103.9826
2024-07-15,30.7,S116,West Coast Highway,1.281,103.754
2024-07-15,32.0,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-16,31.1,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-16,30.4,S117,Banyan Road,1.256,103.679
2024-07-16,29.8,S50,Clementi Road,1.3337,103.7768
2024-07-16,29.6,S107,East Coast Parkway,1.3135,103.9625
2024-07-16,30.9,S43,Kim Chuan Road,1.3399,103.8878
2024-07-16,30.7,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-16,30.3,S44,Nanyang Avenue,1.34583,103.68166
2024-07-16,30.5,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-16,28.8,S111,Scotts Road,1.31055,103.8365
2024-07-16,30.1,S102,Semakau Landfill,1.189,103.768
2024-07-16,30.5,S60,Sentosa,1.25,103.8279
2024-07-16,30.5,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-16,30.4,S24,Upper Changi Road North,1.3678,103.9826
2024-07-16,30.7,S116,West Coast Highway,1.281,103.754
2024-07-16,30.1,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-17,30.5,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-17,29.5,S117,Banyan Road,1.256,103.679
2024-07-17,29.7,S50,Clementi Road,1.3337,103.7768
2024-07-17,30.6,S43,Kim Chuan Road,1.3399,103.8878
2024-07-17,32.0,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-17,30.3,S44,Nanyang Avenue,1.34583,103.68166
2024-07-17,30.7,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-17,29.6,S111,Scotts Road,1.31055,103.8365
2024-07-17,28.1,S102,Semakau Landfill,1.189,103.768
2024-07-17,30.6,S60,Sentosa,1.25,103.8279
2024-07-17,29.8,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-17,31.0,S24,Upper Changi Road North,1.3678,103.9826
2024-07-17,29.6,S116,West Coast Highway,1.281,103.754
2024-07-17,31.1,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-18,31.0,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-18,31.1,S117,Banyan Road,1.256,103.679
2024-07-18,29.8,S50,Clementi Road,1.3337,103.7768
2024-07-18,29.9,S107,East Coast Parkway,1.3135,103.9625
2024-07-18,30.7,S43,Kim Chuan Road,1.3399,103.8878
2024-07-18,32.7,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-18,31.1,S44,Nanyang Avenue,1.34583,103.68166
2024-07-18,31.2,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-18,29.8,S111,Scotts Road,1.31055,103.8365
2024-07-18,29.9,S102,Semakau Landfill,1.189,103.768
2024-07-18,30.9,S60,Sentosa,1.25,103.8279
2024-07-18,30.5,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-18,31.3,S24,Upper Changi Road North,1.3678,103.9826
2024-07-18,31.0,S116,West Coast Highway,1.281,103.754
2024-07-18,32.1,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-19,31.3,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-19,30.9,S117,Banyan Road,1.256,103.679
2024-07-19,30.5,S50,Clementi Road,1.3337,103.7768
2024-07-19,31.4,S43,Kim Chuan Road,1.3399,103.8878
2024-07-19,32.2,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-19,30.6,S44,Nanyang Avenue,1.34583,103.68166
2024-07-19,31.6,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-19,29.6,S111,Scotts Road,1.31055,103.8365
2024-07-19,31.0,S60,Sentosa,1.25,103.8279
2024-07-19,31.1,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-19,31.6,S24,Upper Changi Road North,1.3678,103.9826
2024-07-19,30.6,S116,West Coast Highway,1.281,103.754
2024-07-19,31.3,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-20,31.0,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-20,31.4,S117,Banyan Road,1.256,103.679
2024-07-20,30.3,S50,Clementi Road,1.3337,103.7768
2024-07-20,31.3,S43,Kim Chuan Road,1.3399,103.8878
2024-07-20,31.7,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-20,30.9,S44,Nanyang Avenue,1.34583,103.68166
2024-07-20,31.3,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-20,29.9,S111,Scotts Road,1.31055,103.8365
2024-07-20,31.7,S60,Sentosa,1.25,103.8279
2024-07-20,30.9,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-20,31.2,S24,Upper Changi Road North,1.3678,103.9826
2024-07-20,31.8,S116,West Coast Highway,1.281,103.754
2024-07-20,31.5,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-21,30.6,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-21,31.1,S117,Banyan Road,1.256,103.679
2024-07-21,30.4,S50,Clementi Road,1.3337,103.7768
2024-07-21,31.3,S43,Kim Chuan Road,1.3399,103.8878
2024-07-21,31.9,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-21,30.7,S44,Nanyang Avenue,1.34583,103.68166
2024-07-21,31.1,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-21,30.2,S111,Scotts Road,1.31055,103.8365
2024-07-21,31.5,S60,Sentosa,1.25,103.8279
2024-07-21,31.1,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-21,31.5,S24,Upper Changi Road North,1.3678,103.9826
2024-07-21,31.4,S116,West Coast Highway,1.281,103.754
2024-07-21,31.5,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-22,30.4,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-22,31.7,S117,Banyan Road,1.256,103.679
2024-07-22,31.1,S50,Clementi Road,1.3337,103.7768
2024-07-22,31.0,S43,Kim Chuan Road,1.3399,103.8878
2024-07-22,32.0,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-22,31.0,S44,Nanyang Avenue,1.34583,103.68166
2024-07-22,32.0,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-22,30.1,S111,Scotts Road,1.31055,103.8365
2024-07-22,31.0,S60,Sentosa,1.25,103.8279
2024-07-22,31.5,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-22,31.1,S24,Upper Changi Road North,1.3678,103.9826
2024-07-22,30.8,S116,West Coast Highway,1.281,103.754
2024-07-22,32.0,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-23,31.6,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-23,30.8,S117,Banyan Road,1.256,103.679
2024-07-23,31.1,S43,Kim Chuan Road,1.3399,103.8878
2024-07-23,31.4,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-23,31.3,S44,Nanyang Avenue,1.34583,103.68166
2024-07-23,32.2,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-23,30.3,S111,Scotts Road,1.31055,103.8365
2024-07-23,31.2,S60,Sentosa,1.25,103.8279
2024-07-23,31.3,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-23,30.7,S24,Upper Changi Road North,1.3678,103.9826
2024-07-23,30.3,S116,West Coast Highway,1.281,103.754
2024-07-23,33.0,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-24,32.0,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-24,31.5,S117,Banyan Road,1.256,103.679
2024-07-24,30.1,S107,East Coast Parkway,1.3135,103.9625
2024-07-24,31.5,S43,Kim Chuan Road,1.3399,103.8878
2024-07-24,33.7,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-24,31.7,S44,Nanyang Avenue,1.34583,103.68166
2024-07-24,32.3,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-24,31.4,S111,Scotts Road,1.31055,103.8365
2024-07-24,31.8,S60,Sentosa,1.25,103.8279
2024-07-24,31.2,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-24,31.6,S24,Upper Changi Road North,1.3678,103.9826
2024-07-24,31.1,S116,West Coast Highway,1.281,103.754
2024-07-24,31.5,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-25,31.9,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-25,31.0,S117,Banyan Road,1.256,103.679
2024-07-25,30.6,S107,East Coast Parkway,1.3135,103.9625
2024-07-25,32.2,S43,Kim Chuan Road,1.3399,103.8878
2024-07-25,32.9,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-25,30.8,S44,Nanyang Avenue,1.34583,103.68166
2024-07-25,31.5,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-25,30.3,S111,Scotts Road,1.31055,103.8365
2024-07-25,31.2,S60,Sentosa,1.25,103.8279
2024-07-25,30.6,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-25,31.8,S24,Upper Changi Road North,1.3678,103.9826
2024-07-25,31.0,S116,West Coast Highway,1.281,103.754
2024-07-25,31.5,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-26,31.2,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-26,30.8,S117,Banyan Road,1.256,103.679
2024-07-26,30.8,S107,East Coast Parkway,1.3135,103.9625
2024-07-26,31.7,S43,Kim Chuan Road,1.3399,103.8878
2024-07-26,32.8,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-26,31.4,S44,Nanyang Avenue,1.34583,103.68166
2024-07-26,31.4,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-26,30.3,S111,Scotts Road,1.31055,103.8365
2024-07-26,32.3,S60,Sentosa,1.25,103.8279
2024-07-26,30.6,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-26,31.8,S24,Upper Changi Road North,1.3678,103.9826
2024-07-26,30.5,S116,West Coast Highway,1.281,103.754
2024-07-26,31.3,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-27,31.5,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-27,31.6,S117,Banyan Road,1.256,103.679
2024-07-27,30.4,S107,East Coast Parkway,1.3135,103.9625
2024-07-27,31.6,S43,Kim Chuan Road,1.3399,103.8878
2024-07-27,32.9,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-27,31.3,S44,Nanyang Avenue,1.34583,103.68166
2024-07-27,31.9,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-27,30.5,S111,Scotts Road,1.31055,103.8365
2024-07-27,32.0,S60,Sentosa,1.25,103.8279
2024-07-27,31.5,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-27,32.4,S24,Upper Changi Road North,1.3678,103.9826
2024-07-27,31.2,S116,West Coast Highway,1.281,103.754
2024-07-27,31.5,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-28,31.7,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-28,32.0,S117,Banyan Road,1.256,103.679
2024-07-28,30.5,S107,East Coast Parkway,1.3135,103.9625
2024-07-28,32.5,S43,Kim Chuan Road,1.3399,103.8878
2024-07-28,33.4,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-28,32.5,S44,Nanyang Avenue,1.34583,103.68166
2024-07-28,32.1,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-28,30.4,S111,Scotts Road,1.31055,103.8365
2024-07-28,31.8,S60,Sentosa,1.25,103.8279
2024-07-28,30.9,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-28,31.6,S24,Upper Changi Road North,1.3678,103.9826
2024-07-28,31.2,S116,West Coast Highway,1.281,103.754
2024-07-28,31.9,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-29,31.6,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-29,31.3,S117,Banyan Road,1.256,103.679
2024-07-29,30.5,S107,East Coast Parkway,1.3135,103.9625
2024-07-29,32.3,S43,Kim Chuan Road,1.3399,103.8878
2024-07-29,33.0,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-29,31.2,S44,Nanyang Avenue,1.34583,103.68166
2024-07-29,32.2,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-29,31.4,S111,Scotts Road,1.31055,103.8365
2024-07-29,32.4,S60,Sentosa,1.25,103.8279
2024-07-29,31.6,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-29,32.1,S24,Upper Changi Road North,1.3678,103.9826
2024-07-29,31.1,S116,West Coast Highway,1.281,103.754
2024-07-29,32.2,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-30,31.5,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-30,31.8,S117,Banyan Road,1.256,103.679
2024-07-30,30.4,S107,East Coast Parkway,1.3135,103.9625
2024-07-30,32.5,S43,Kim Chuan Road,1.3399,103.8878
2024-07-30,33.8,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-30,31.6,S44,Nanyang Avenue,1.34583,103.68166
2024-07-30,32.6,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-30,30.4,S111,Scotts Road,1.31055,103.8365
2024-07-30,31.9,S60,Sentosa,1.25,103.8279
2024-07-30,31.5,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-30,31.7,S24,Upper Changi Road North,1.3678,103.9826
2024-07-30,31.1,S116,West Coast Highway,1.281,103.754
2024-07-30,31.9,S104,Woodlands Avenue 9,1.44387,103.78538
2024-07-31,30.8,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-07-31,31.5,S117,Banyan Road,1.256,103.679
2024-07-31,30.2,S107,East Coast Parkway,1.3135,103.9625
2024-07-31,31.0,S43,Kim Chuan Road,1.3399,103.8878
2024-07-31,32.8,S108,Marina Gardens Drive,1.2799,103.8703
2024-07-31,32.2,S44,Nanyang Avenue,1.34583,103.68166
2024-07-31,32.1,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-07-31,29.9,S111,Scotts Road,1.31055,103.8365
2024-07-31,32.4,S60,Sentosa,1.25,103.8279
2024-07-31,31.8,S115,Tuas South Avenue 3,1.29377,103.61843
2024-07-31,32.2,S24,Upper Changi Road North,1.3678,103.9826
2024-07-31,30.9,S116,West Coast Highway,1.281,103.754
2024-07-31,31.4,S104,Woodlands Avenue 9,1.44387,103.78538
2024-08-01,31.5,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-08-01,29.5,S107,East Coast Parkway,1.3135,103.9625
2024-08-01,31.6,S43,Kim Chuan Road,1.3399,103.8878
2024-08-01,32.4,S108,Marina Gardens Drive,1.2799,103.8703
2024-08-01,31.1,S44,Nanyang Avenue,1.34583,103.68166
2024-08-01,31.9,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-08-01,31.2,S111,Scotts Road,1.31055,103.8365
2024-08-01,30.5,S60,Sentosa,1.25,103.8279
2024-08-01,31.2,S115,Tuas South Avenue 3,1.29377,103.61843
2024-08-01,30.7,S24,Upper Changi Road North,1.3678,103.9826
2024-08-01,30.3,S116,West Coast Highway,1.281,103.754
2024-08-01,32.1,S104,Woodlands Avenue 9,1.44387,103.78538
2024-08-02,31.3,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-08-02,30.1,S50,Clementi Road,1.3337,103.7768
2024-08-02,29.7,S107,East Coast Parkway,1.3135,103.9625
2024-08-02,31.7,S43,Kim Chuan Road,1.3399,103.8878
2024-08-02,33.1,S108,Marina Gardens Drive,1.2799,103.8703
2024-08-02,31.0,S44,Nanyang Avenue,1.34583,103.68166
2024-08-02,29.6,S111,Scotts Road,1.31055,103.8365
2024-08-02,30.5,S60,Sentosa,1.25,103.8279
2024-08-02,30.8,S115,Tuas South Avenue 3,1.29377,103.61843
2024-08-02,30.9,S24,Upper Changi Road North,1.3678,103.9826
2024-08-02,30.8,S116,West Coast Highway,1.281,103.754
2024-08-02,31.6,S104,Woodlands Avenue 9,1.44387,103.78538
2024-08-03,31.4,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-08-03,30.1,S50,Clementi Road,1.3337,103.7768
2024-08-03,30.2,S107,East Coast Parkway,1.3135,103.9625
2024-08-03,32.0,S43,Kim Chuan Road,1.3399,103.8878
2024-08-03,33.1,S108,Marina Gardens Drive,1.2799,103.8703
2024-08-03,30.8,S44,Nanyang Avenue,1.34583,103.68166
2024-08-03,30.0,S111,Scotts Road,1.31055,103.8365
2024-08-03,29.6,S60,Sentosa,1.25,103.8279
2024-08-03,31.1,S115,Tuas South Avenue 3,1.29377,103.61843
2024-08-03,31.4,S24,Upper Changi Road North,1.3678,103.9826
2024-08-03,30.5,S116,West Coast Highway,1.281,103.754
2024-08-03,31.4,S104,Woodlands Avenue 9,1.44387,103.78538
2024-08-04,26.8,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-08-04,27.8,S50,Clementi Road,1.3337,103.7768
